product_name,product_url,product_price
ASUS ZENBOOK 14 UX425EA 14 INCH FULL HD BACKLIT DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-zenbook-14-ux425ea-core-i7-8gb-laptop,"102,500৳"
ASUS ZENBOOK 14 UX425EA 14 INCH FHD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP (KI355W),https://www.techlandbd.com/asus-zenbook-14-ux425ea-core-i5-laptop,"109,000৳"
ASUS ZENBOOK 14 UM425UA-R5 RYZEN R5 5500U 14.0 INCH FULL HD 8GB RAM 512GB SSD LAPTOP WITH AMD RADEON GRAPHICS,https://www.techlandbd.com/asus-zenbook-14-um425ua-r5-laptop,"100,000৳"
ASUS VIVOBOOK X515MA 15.6 INCH HD DISPLAY CELERON N4020 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-vivobook-x515ma-laptop,"41,800৳"
ASUS VIVOBOOK X515KA 15.6 INCH HD DISPLAY CELERON N4500 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-vivobook-x515ka-laptop,"43,000৳"
ASUS VIVOBOOK X515KA 15.6 INCH HD DISPLAY CELERON N4500 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-vivobook-x515ka-laptop-grey,"43,000৳"
ASUS VIVOBOOK S15 S533EQ 15.6-INCH CORE I7 11TH GEN 16GB RAM 512GB SSD LAPTOP WITH MX350 DDR5 2GB GRAPHICS -INDIE BLACK,https://www.techlandbd.com/asus-vivobook-s533ea-core-i7-indie-black,"115,000৳"
ASUS VIVOBOOK S15 S533EQ 15.6 INCH FULL HD IPS DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH MX350 2GB GRAPHICS (GAIA GREEN),https://www.techlandbd.com/asus-vivobook-s15-s533eq-i5-green-laptop,"96,500৳"
ASUS VIVOBOOK S15 S533EA 15.6 INCH FULL HD IPS DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP- GAIA GREEN,https://www.techlandbd.com/asus-vivobook-s15-s533ea-laptop-green,"102,000৳"
ASUS VIVOBOOK S14 S433EA 14-INCH FULL HD LED DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP (INDIE BLACK),https://www.techlandbd.com/asus-vivobook-s14-s433ea-core-i5-indie-black-laptop,"85,000৳"
ASUS VIVOBOOK PRO 15 OLED M3500QA 15.6 INCH FULL HD OLED DISPLAY RYZEN 7 5800H 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-vivobook-pro-15-oled-m3500qa-laptop,"98,500৳"
ASUS VIVOBOOK PRO 15 M3500QA 15.6 INCH FULL HD DISPLAY RYZEN 7 5800H 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-vivobook-pro-15-m3500qa-ryzen-7-laptop,"95,500৳"
ASUS VIVOBOOK PRO 15 K3500PA 15.6 INCH FULL HD DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-vivobook-pro-15-k3500pa-laptop,"115,000৳"
ASUS VIVOBOOK GO E410MA 14 INCH FULL HD DISPLAY CELERON N4020 4GB RAM 512GB SSD LAPTOP (STAR BLACK),https://www.techlandbd.com/asus-vivobook-go-n4020-14-e410ma-celeron-laptop,"47,000৳"
ASUS VIVOBOOK E410MA 14 INCH HD DISPLAY CELERON N4020 4GB RAM 256GB SSD LAPTOP (PEACOCK BLUE),https://www.techlandbd.com/asus-vivobook-e410ma-15inch-celeron-n4020-laptop,"46,500৳"
ASUS VIVOBOOK 15 X515FA 15.6 INCH FHD IPS DISPLAY CORE I3 10TH GEN 4GB RAM 1TB HDD LAPTOP (TRANSPARENT SILVER),https://www.techlandbd.com/asus-vivobook-15-x515fa-core-i3-laptop-silver,"52,000৳"
ASUS VIVOBOOK 15 X515FA 15.6 INCH FHD DISPLAY CORE I3 10TH GEN 4GB RAM 1TB HDD LAPTOP (SLATE GREY),https://www.techlandbd.com/asus-vivobook-15-x515fa-core-i3-tn-laptop,"49,500৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD WV DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i5-512ssd-laptop,"76,500৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD WV DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i5-8gb-ram-512ssd-laptop,"76,500৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD WV DISPLAY CORE I5 11TH GEN 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i5-1tb-hdd-laptop,"70,500৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD WV DISPLAY CORE I5 11TH GEN 4GB RAM 1TB HDD FTPM LAPTOP,https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i5-1tb-hdd-ftpm-laptop,"70,500৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD DISPLAY CORE I5 11TH GEN 4GB RAM 512GB SSD LAPTOP (PEACOCK BLUE),https://www.techlandbd.com/asus-vivobook-15-x515ea-i5-blue-laptop,"74,500৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD DISPLAY CORE I5 11TH GEN 4GB RAM 1TB HDD LAPTOP (PEACOCK BLUE),https://www.techlandbd.com/asus-vivobook-15-x515ea-i5-1hdd-blue-laptop,"69,000৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD DISPLAY CORE I5 11TH GEN 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i5-1tb-hdd-4gb-ram-laptop,"69,000৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 4GB RAM 512GB SSD LAPTOP (PEACOCK BLUE),https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i3-blue-laptop,"57,000৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 4GB RAM 1TB HDD LAPTOP (PEACOCK BLUE),https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i3-laptop,"52,000৳"
ASUS VIVOBOOK 15 X513EP 15.6-INCH FULL HD DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH MX330 2GB GRAPHICS,https://www.techlandbd.com/asus-vivobook-15-x513ep-i7-laptop,"112,000৳"
ASUS VIVOBOOK 15 X1500EA 15.6 FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/index.php?route=product/product&product_id=27483,"78,500৳"
ASUS VIVOBOOK 15 X1500EA 15.6 FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-vivobook-15-x1500ea-core-i5-11th-gen-1tb-laptop,"75,500৳"
ASUS VIVOBOOK 15 X1500EA 15.6 FULL HD DISPLAY CORE I3 11TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-vivobook-15-x1500ea-core-i3-laptop,"58,000৳"
ASUS VIVOBOOK 15 R565FA 15.6 INCH HD DISPLAY CORE I3 10TH GEN 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-vivobook-15-r565fa-laptop,"47,000৳"
ASUS VIVOBOOK 15 K513EP 15.6 INCH FULL HD DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH MX330 GRAPHICS,https://www.techlandbd.com/asus-vivobook-15-k513ep-i7-laptop,"105,500৳"
ASUS VIVOBOOK 15 K513EA OLED 15.6 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP (HEARTY GOLD),https://www.techlandbd.com/asus-vivobook-15-k513ea-oled-i5-laptop,"88,000৳"
ASUS VIVOBOOK 15 K513EA 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 8GB RAM 512GB SSD LAPTOP (TRANSPARENT SILVER),https://www.techlandbd.com/asus-vivobook-15-k513ea-i3-laptop,"66,000৳"
ASUS VIVOBOOK 15 K513EA 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 8GB RAM 512GB SSD LAPTOP (INDIE BLACK),https://www.techlandbd.com/asus-vivobook-15-k513ea-core-i3-8gb-ram-black-laptop,"66,000৳"
ASUS VIVOBOOK 15 K513EA 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 8GB RAM 512GB SSD LAPTOP (HEARTY GOLD),https://www.techlandbd.com/asus-vivobook-15-k513ea-i3-8gb-laptop,"66,000৳"
ASUS VIVOBOOK 14 X415EA 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 4GB RAM 512GB SSD LAPTOP (SLATE GREY),https://www.techlandbd.com/asus-vivobook-14-x415ea-laptop-slate-grey,"72,000৳"
ASUS VIVOBOOK 14 X415EA 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 4GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-vivobook-14-x415ea-laptop,"72,500৳"
ASUS VIVOBOOK 14 X415EA 14 INCH FULL HD DISPLAY CORE I3 11TH GEN 4GB RAM 256GB SSD LAPTOP (TRANSPARENT SILVER),https://www.techlandbd.com/asus-vivobook-14-x415ea-core-i3-laptop-silver,"56,000৳"
ASUS VIVOBOOK 14 X1400EA 14 FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-vivobook-14-x1400ea-core-i5-laptop,"78,500৳"
ASUS TUF GAMING F15 FX507ZC 15.6 INCH FULL HD 144HZ DISPLAY CORE I7 12TH GEN 16GB RAM 512GB SSD GAMING LAPTOP WITH 3050 4GB GRAPHICS,https://www.techlandbd.com/asus-tuf-gaming-f15-fx507zc-gaming-laptop,"187,000৳"
ASUS TUF GAMING F15 FX506LH 15.6 INCH FHD 144HZ DISPLAY CORE I5 10TH GEN 8GB RAM 512GB SSD GAMING LAPTOP WITH GTX 1650 4GB GRAPHICS,https://www.techlandbd.com/asus-tuf-gaming-f15-fx506lh-laptop,"97,990৳"
ASUS ROG GX800VH 18.4 INCH UHD DISPLAY CORE I7 7TH GEN 64GB RAM 1.5TB SSD LAPTOP WITH 16GB GRAPHICS,https://www.techlandbd.com/asus-rog-gx800vh-laptop,"410,000৳"
ASUS P1512CEA 15.6 INCH FHD DISPLAY I3 11TH GEN 4GB 3200MHZ RAM 1TB HDD LAPTOP (SLATE GREY),https://www.techlandbd.com/asus-p1512cea-i3-11th-gen-laptop-slate-grey,"54,800৳"
ASUS EXPERTBOOK B5 FLIP B5302FEA 13.3 INCH FULL HD TOUCH DISPLAY CORE I7 11TH GEN 16GB RAM 512GB SSD 2 IN 1 LAPTOP,https://www.techlandbd.com/asus-expertbook-b5-flip-b5302fea-core-i7-16gb-ram-laptop,"135,000৳"
ASUS EXPERTBOOK B5 B5302CEA 13.3 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512 GB SSD LAPTOP WITH WINDOWS 10,https://www.techlandbd.com/asus-expertbook-b5-b5302cea-laptop-win10,"100,000৳"
"APPLE MACBOOK PRO 16-INCH M1 PRO CHIP, 16GB RAM, 1TB SSD (MK193) SPACE GRAY",https://www.techlandbd.com/macbook-pro-16-inch-space-gray-2021,"308,000৳"
APPLE MACBOOK PRO 14.2 INCH LIQUID RETINA XDR DISPLAY M1 PRO CHIP 16GB RAM 512GB SSD (SPACE GRAY 2021),https://www.techlandbd.com/apple-macbook-pro-m1-pro-space-gray,"222,000৳"
APPLE MACBOOK PRO 14.2 INCH LIQUID RETINA XDR DISPLAY M1 PRO CHIP 16GB RAM 512GB SSD (SILVER 2021),https://www.techlandbd.com/apple-macbook-pro-m1-pro-chip-16gb-ram-silver,"222,000৳"
APPLE MACBOOK PRO 14.2 INCH LIQUID RETINA XDR DISPLAY M1 PRO CHIP 16GB RAM 1TB SSD (SPACE GREY 2021),https://www.techlandbd.com/apple-macbook-pro-m1-pro-1tb-ssd-space-grey,"249,000৳"
APPLE MACBOOK PRO 14.2 INCH LIQUID RETINA XDR DISPLAY M1 PRO CHIP 16GB RAM 1TB SSD (SILVER 2021),https://www.techlandbd.com/apple-macbook-pro-m1-pro-chip-1tb-silver,"263,000৳"
AMAZON FIRE HD 10 10.1 INCH DISPLAY 3GB 32GB ROM TABLET,https://www.techlandbd.com/amazon-fire-hd-10-tablet,"14,800৳"
ALPHA 513HVP ADAPTER UNIVERSAL DOCKING STATION,https://www.techlandbd.com/alpha-513hvp-docking-station,"3,200৳"
ADATA PREMIER 4GB DDR4 2666MHZ SO-DIMM LAPTOP RAM,https://www.techlandbd.com/adata-premier-4gb-ddr4-2666mhz-so-dimm-laptop-ram,"1,900৳"
ADATA PREMIER 16GB DDR4 3200MHZ LAPTOP RAM,https://www.techlandbd.com/adata-premier-16gb-ddr4-3200mhz-laptop-ram,"9,500৳"
ADATA PREMIER 16GB DDR4 2666MHZ LAPTOP RAM,https://www.techlandbd.com/adata-premier-16gb-ddr4-2666mhz-laptop-ram,"6,500৳"
ADATA 4GB DDR4 2400MHZ LAPTOP RAM,https://www.techlandbd.com/adata-4gb-ddr4-laptop-ram,"1,800৳"
ACER TRAVELMATE P214-53 14 INCH FULL HD DISPLAY CORE I3-1115G4 11TH GEN 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/acer-travelmate-p214-53-laptop,"55,000৳"
ACER SWIFT SF514-55TA 14-INCH FULL HD IPS TOUCH DISPLAY CORE I5 11TH GEN 8 GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/acer-swift-sf514-55ta-i5-laptop,"117,500৳"
ACER SWIFT SF313-53 13.5-INCH FULL HD IPS DISPLAY CORE I5 11TH GEN 8 GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/acer-swift-sf313-53-i5-laptop,"100,000৳"
ACER PREDATOR PH315-53 15.6 INCH FULL HD 300HZ DISPLAY CORE I7 10TH GEN 16 GB RAM 1TB SSD GAMING LAPTOP WITH RTX 3070 8GB GRAPHICS,https://www.techlandbd.com/acer-predator-ph315-53-i7-laptop,"249,000৳"
ACER PREDATOR HELIOS 300 PH315-53 15.6 INCH FULL HD 144HZ DISPLAY CORE I7 10TH GEN GAMING LAPTOP WITH RTX 2060 6GB GRAPHICS,https://www.techlandbd.com/acer-predator-ph315-54-gaming-laptop,"184,000৳"
ACER NITRO 5 AN515-58-74W2 15.6 INCH FULL HD 165HZ DISPLAY CORE I7 12TH GEN 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3060 6GB GRAPHICS,https://www.techlandbd.com/acer-nitro-5-an515-58-74w2-gaming-laptop,"217,000৳"
ACER NITRO 5 AN515-46 15.6 INCH QHD DISPLAY AMD RYZEN 5 6600H 8GB RAM 1TB SSD LAPTOP WITH RTX 3050 4GB GRAPHICS,https://www.techlandbd.com/acer-nitro-5-an515-46-amd-ryzen-5-laptop,"154,000৳"
ACER EXTENSA 15 EX215-52-56FJ 15.6 INCH FHD DISPLAY INTEL I5 10TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/acer-extensa-15-ex215-52-56fj-laptop,"57,000৳"
ACER ASPIRE 7 A715-51G 15.6 INCH FULL HD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP WITH GTX 1650 4GB GRAPHICS,https://www.techlandbd.com/acer-aspire-7-a715-51g-i5-12th-gen-laptop,"101,000৳"
ACER ASPIRE 5 A514-54G 14-INCH FULL HD IPS DISPLAY CORE I5 11TH GEN 8 GB RAM 512GB SSD LAPTOP WITH MX 350 2GB GRAPHICS,https://www.techlandbd.com/acer-aspire-5-a514-54g-i5-laptop,"80,000৳"
ACER ASPIRE 5 A514-54 14-INCH FHD IPS DISPLAY CORE I5 11TH GEN 8 GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/acer-aspire-5-a514-54-i5-safari-gold-laptop,"74,500৳"
ACER ASPIRE 3 A315-56 15.6 INCH FULL HD DISPLAY CORE I5 10TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/acer-aspire-3-a315-56-laptop-with-i5,"55,200৳"
XP-PEN STAR-G430S ULTRA-THIN DIGITAL DRAWING GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-star-g430s-graphics-tablet,"3,850৳"
XP-PEN STAR 06 WIRELESS DIGITAL DRAWING GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-star-06-graphics-tablet,"10,000৳"
XP-PEN DECO PRO MEDIUM DIGITAL DRAWING GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-deco-pro-digital-graphics-tablet,"13,500৳"
XP-PEN DECO MINI7 GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-deco-mini7-tablet,"6,700৳"
XP-PEN ARTIST 22-INCH PRO IPS DRAWING MONITOR PEN DISPLAY DIGITAL GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-artist-22-pro-digital-graphics-tablet,"65,000৳"
HP 15S-DU1116TU 15.6 INCH HD DISPLAY INTEL PENTIUM 5030 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/hp-15s-du1116tu-laptop,"38,900৳"
HAVIT F2078 GAMING LAPTOP COOLING PAD,https://www.techlandbd.com/havit-f2078-gaming-laptop-cooling-pad,"1,200৳"
ASUS ZENBOOK 13 UX325JA 13.3 INCH FULL HD DISPLAY CORE I7 10TH GEN 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-zenbook-13-ux325ja-laptop,"114,000৳"
ASUS TUF GAMING A15 FA506ICB 15.6 INCH FHD 144HZ DISPLAY RYZEN 7 4800H 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3050 4GB GRAPHICS,https://www.techlandbd.com/asus-tuf-gaming-a15-fa506ic-laptop,"135,000৳"
APPLE MACBOOK AIR M2 (MLXW3) 13.6 INCH LIQUID RETINA DISPLAY M2 CHIP 8GB RAM 256GB SSD LAPTOP (SPACE GRAY),https://www.techlandbd.com/apple-macbook-air-m2-8gb-ram-laptop-space-gray,"155,000৳"
ACER TRAVELMATE TMB 311-31-C3CD 11.6 INCH HD DISPLAY INTEL CELERON N4020 4GB RAM 256GB SSD LAPTOP,https://www.techlandbd.com/acer-travelmate-tmb-311-31-c3cd-laptop,"38,000৳"
ACER ASPIRE 3 A315-58 15.6 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/acer-aspire-3-a315-58-core-i5-laptop,"58,000৳"
HAVIT F2069 GAMING LAPTOP COOLING PAD,https://www.techlandbd.com/havit-f2069-gaming-laptop-cooling-pad,"1,150৳"
DEEPCOOL N200 15.6 INCH LAPTOP COOLER,https://www.techlandbd.com/deepcool-n200-laptop-cooler,800৳
XP-PEN DECO 03 WIRELESS DIGITAL ART DRAWING GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-deco-03-graphics-tablet,"11,000৳"
WIWU SKIN PRO PORTABLE STAND 13.3-16 INCH LAPTOP SLEEVE WITH MAGNETIC COVER FOR MACBOOK,https://www.techlandbd.com/wiwu-skin-pro-slim-stand-sleeve,"2,600৳"
XP-PEN STAR-G960S DIGITAL DRAWING GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-star-g960s-graphics-tablet,"6,400৳"
NUOXI LAPTOP COOLER 5 LED FANS ALUMINIUM COOLING PAD (RED),https://www.techlandbd.com/nuoxi-laptop-cooler-5-led-fans-aluminium-cooling-pad-red,"1,800৳"
NUOXI LAPTOP COOLER 5 LED FANS ALUMINIUM COOLING PAD,https://www.techlandbd.com/nuoxi-laptop-cooler-5-cooling-pad,"1,800৳"
HAVIT F2076 LAPTOP COOLING PAD,https://www.techlandbd.com/havit-f2076-laptop-cooling-pad,"1,200৳"
XP-PEN AC 01 ANTI-FOULING LYCRA GRAPHICS DRAWING GLOVE,https://www.techlandbd.com/xp-pen-ac-01-drawing-glove,400৳
XP-PEN DECO 01 V2 DIGITAL DRAWING GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-deco-01-v2-graphics-tablet,"7,800৳"
PATRIOT 8GB DDR4 2666 MHZ LAPTOP RAM,https://www.techlandbd.com/patriot-8gb-ddr4-2666-laptop-ram,"3,400৳"
LENOVO LEGION 5I PRO 16 INCH IPS DISPLAY INTEL I7 11TH GEN 16GB RAM 1TB SSD LAPTOP WITH RTX 3070 8GB GRAPHICS,https://www.techlandbd.com/lenovo-ip-slim-5i-pro-i7-11th-gen-laptop,"255,000৳"
LENOVO IDEAPAD SLIM 5I PRO 14 INCH IPS DISPLAY INTEL I5 11TH GEN 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-slim-5i-pro-i5-11th-gen-laptop,"97,000৳"
LENOVO IDEAPAD SLIM 5I PRO 14 INCH 2.2K DISPLAY CORE I5 11TH GEN 16GB RAM 512GB SSD LAPTOP WITH MX450 2GB GRAPHICS,https://www.techlandbd.com/lenovo-ideapad-slim-5i-pro-laptop,"106,000৳"
LENOVO IDEAPAD SLIM 5I 15.6 INCH FULL HD IPS DISPLAY CORE I5 11TH GEN 8GB RAM 1TB HDD 256GB SSD LAPTOP WITH MX450 2GB GRAPHICS,https://www.techlandbd.com/lenovo-ip-slim-5i-i5-256gb-laptop,"90,500৳"
LENOVO IDEAPAD SLIM 5I 14 INCH FULL HD DISPLAY INTEL I5 11TH GEN 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-slim-5i-i5-11th-gen-laptop,"86,000৳"
LENOVO IDEAPAD SLIM 5 PRO 14ACN6 14 INCH 2.2K DISPLAY RYZEN 5 5600U 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-slim-5-pro-14acn6-laptop,"101,000৳"
KINGSTON VALUE RAM 8GB DDR4 3200MHZ LAPTOP RAM,https://www.techlandbd.com/kingston-value-ram-8gb-3200mhz-ram,"3,100৳"
DELL INSPIRON 15 3501 15.6 FULL HD DISPLAY CORE I3 11TH GEN 4GB RAM 256GB SSD LAPTOP (SOFT MINT),https://www.techlandbd.com/dell-inspiron-15-3501-core-i3-256gb-ssd-laptop,"49,000৳"
WALTON TAMARIND MX711G 14 INCH FULL HD DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/walton-tamarind-mx11-core-i7-laptop,"76,000৳"
ORICO NSN-C1 7-ANGLES ADJUSTABLE PORTABLE LAPTOP STAND,https://www.techlandbd.com/orico-nsn-c1-7-angles-laptop-stand,"1,400৳"
LENOVO IDEAPAD FLEX 5I 14-INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD MULTI-TOUCH 2-IN-1 LAPTOP WITH ACTIVE PEN,https://www.techlandbd.com/lenovo-ideapad-flex-5i-platinum-gray-laptop,"94,000৳"
LENOVO IDEAPAD SLIM 5 14 INCH FULL HD DISPLAY RYZEN 5 5500U 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-slim-5-ryzen-5-laptop,"82,000৳"
MSI VECTOR GP66 12UE 15.6 INCH FULL HD 240HZ DISPLAY CORE I7 12TH GEN 16GB RAM 1TB SSD GAMING LAPTOP WITH RTX 3060 6GB GRAPHICS,https://www.techlandbd.com/msi-vector-gp66-12ue-gaming-laptop,"225,500৳"
AMAZON FIRE 7 QUAD CORE 7 INCH DISPLAY 1GB RAM 16GB ROM TABLET WITH ALEXA,https://www.techlandbd.com/amazon-fire-7-quad-core-7-inch-display-1gb-ram-16gb-rom-tablet-with-alexa,"7,800৳"
WACOM CTL-6100 K0-CX INTUOS MEDIUM GRAPHIC TABLET,https://www.techlandbd.com/wacom-ctl-6100wl-k0-cx-intuos-graphic-tablet,"15,000৳"
ASUS X415KA 14.0 INCH INTEL CELERON FULL HD DISPLAY 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-x415ka-laptop,"44,000৳"
WALTON TAMARIND EX10 PRO 14-INCH FULL HD DISPLAY CORE I7 10 GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/walton-tamarind-ex310-pro-i7-laptop,"64,550৳"
WALTON TAMARIND EX10 PRO 14-INCH FULL HD DISPLAY CORE I5 10 GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/walton-tamarind-ex310-pro-i5-laptop,"54,550৳"
MSI GF63 THIN 11SC 15.6 INCH FHD 144HZ DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD GAMING LAPTOP WITH GTX 1650 MAX Q 4GB GRAPHICS,https://www.techlandbd.com/msi-gf63-thin-11sc-core-i5-gaming-laptop,"97,500৳"
ASUS VIVOBOOK PRO 15 M3500QC 15.6 INCH FULL HD DISPLAY RYZEN 7 5800H 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3050 4GB GRAPHICS,https://www.techlandbd.com/asus-vivobook-pro-15-m3500qc-gaming-laptop,"145,000৳"
MSI MODERN 15 B12M 15.6 INCH FULL HD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-15-b12m-core-i5-laptop,"84,900৳"
MSI MODERN 15 B12M 15.6 INCH FULL HD DISPLAY CORE I5 12TH GEN 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-15-b12m-core-i5-16gb-ram-laptop,"90,000৳"
ASUS PROART STUDIO BOOK H5600QR 16 INCH 4K OLED DISPLAY RYZEN 9 5900HX 32GB RAM 1TB SSD GAMING LAPTOP WITH 3060 8GB GRAPHICS,https://www.techlandbd.com/asus-proart-studio-book-h5600qr-laptop,"333,000৳"
APPLE MACBOOK AIR MGNE3PA/A MBA 13.3-INCH FULL HD RETINA DISPLAY M1 CHIP 8GB RAM 512GB SSD LAPTOP (GOLD),https://www.techlandbd.com/macbook-air-mgne3pa-m1-chip-512gb-laptop-gold,"142,000৳"
APPLE MACBOOK AIR MGNA3 MBA 13.3-INCH FULL HD RETINA DISPLAY M1 CHIP 8GB RAM 512GB SSD LAPTOP (SILVER),https://www.techlandbd.com/macbook-air-mgna3pa-m1-chip-512gb-laptop-silver,"142,000৳"
APPLE MACBOOK AIR (MGND3) 13.3-INCH FULL HD RETINA DISPLAY M1 CHIP 8GB RAM 256GB SSD LAPTOP (GOLD),https://www.techlandbd.com/macbook-air-mgn63pa-m1-chip-laptop-gold,"122,000৳"
ASUS ROG STRIX G15 G513IM 15.6 INCH WQHD 165HZ DISPLAY RYZEN 7 4800H 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3060 6GB GRAPHICS,https://www.techlandbd.com/asus-rog-strix-g15-g513im-laptop,"187,000৳"
HP 15S-DU3520TX 15.6 INCH HD DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH 2 GB MX450 GRAPHICS,https://www.techlandbd.com/hp-15s-du3520tx-laptop,"102,000৳"
WALTON MYP2 DIGITAL WRITING PAD,https://www.techlandbd.com/walton-myp2-digital-writing-pad,750৳
WALTON MPYB01 DIGITAL WRITING PAD,https://www.techlandbd.com/walton-mpyb01-digital-writing-pad,895৳
MICROSOFT SURFACE LAPTOP 4 13.5 INCH PIXELSENSE MULTI-TOUCH DISPLAY CORE I7 11TH GEN 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/microsoft-surface-laptop-4-core-i7-laptop,"190,000৳"
